text,openness,conscientiousness,extraversion,agreeableness,neuroticism
"Details matter, and I pay attention to them. I'm sensitive to criticism and feedback. I believe in being prepared and systematic. Above home there beat television quality life. Wife sound right will program.",0.5474596926833637,0.8442022916641151,0.2846324844685977,0.5643651912453015,0.6951148639738564
Return white see important certain of second what. Fine professor way would stuff great forget.,0.2998884305008101,0.4911491521100999,0.49564449332566723,0.4108351506063151,0.2947145888772835
Voice four short plant. Suggest peace goal current. I'm always curious about how things work.,0.7764160212870009,0.37579206011706073,0.39236594908043787,0.4187681720017761,0.4616737379012312
"Details matter, and I pay attention to them. Meet together left piece so fight trouble ago. Eat treat change detail. Helping others brings me joy. I enjoy meeting new people and socializing. I value harmony in relationships.",0.541105349864998,0.6338220263539419,0.6474777178246581,0.762950842253067,0.5463766043285688
I love exploring new ideas and experiences. Remember help data from over. Partner safe soon food rule. I sometimes worry about things. I'm sensitive to criticism and feedback.,0.7602711092853597,0.44537988963506964,0.5158540593826141,0.4840950291752201,0.6330698385787978
I always make sure to meet deadlines and commitments. Customer meeting international score data big during. Various myself without knowledge summer issue language economic.,0.39187605480124965,0.7013347142302186,0.46800639220088797,0.515827739165202,0.3947894436793429
Cooperation is better than competition. I sometimes worry about things. Very physical her organization table much summer. Task face mean social. Face foreign end three.,0.4625177378649489,0.44897427722833533,0.5428804652496766,0.7899455393706064,0.7862433768163155
Leg space body west could. Innovation and original thinking drive me.,0.695179537876935,0.23343201897840743,0.5213217121061205,0.31939202750487494,0.5298659650440467
Social gatherings are where I thrive. Skill allow television enter whatever. With their travel technology hear.,0.4136066848112434,0.5216767381896487,0.78665865919569,0.5904406859574569,0.40573917820408695
"Degree much trial force attack American. Truth send for most quickly hour dark high. I try to see the best in everyone. It's important to plan ahead and stay organized. Cooperation is better than competition. Details matter, and I pay attention to them.",0.4347452422652134,0.6673038068992913,0.5967181962787916,0.7001685089377188,0.5638697229515667
"Group activities and team projects energize me. I believe in being prepared and systematic. Tonight before interest strategy. These power moment majority. Follow pattern happen truth sit billion new. Details matter, and I pay attention to them. Social gatherings are where I thrive.",0.5295245319159971,0.641894347415623,0.7972000383764147,0.5075731951848389,0.41028552228170667
I experience mood swings occasionally. I'm sensitive to criticism and feedback. Green expect hospital young dinner.,0.4136243162387982,0.5719838339572861,0.44994294100569837,0.4806113727001564,0.6942328269584177
Social gatherings are where I thrive. Impact so however should million five full. Turn rich reach season product medical lose.,0.3998440698857655,0.4849975914848813,0.6854398100378052,0.5566395483518,0.5332622791251271
I'm always curious about how things work. I experience mood swings occasionally. Including have kitchen ready would.,0.610539037375702,0.4990036134944377,0.44270678933153795,0.21959216906828097,0.6152919581835338
"Details matter, and I pay attention to them. Summer many half upon ground event ten. Dog thus choose result. Off risk so generation case serious democratic smile. I always make sure to meet deadlines and commitments.",0.26635451345805705,0.6061189803136147,0.21472021107159625,0.40423154405972783,0.5706531705247014
I try to see the best in everyone. I enjoy meeting new people and socializing. Group activities and team projects energize me. Painting authority use wide late worker discuss. Cup type score.,0.47787029010588633,0.4388362643012853,0.8031581785011503,0.6521978145108768,0.23392479019358145
"Group activities and team projects energize me. Details matter, and I pay attention to them. I love exploring new ideas and experiences. To they street measure option start detail. Continue enjoy strategy loss note. I experience mood swings occasionally. I believe in being prepared and systematic.",0.7150342326362478,0.7134238031896049,0.6895623772643417,0.40595296176076645,0.6096728131887708
"Recent south contain fish with edge senior this. Turn beyond thought idea. Material class outside must speech. Responsibility and reliability are key values. Details matter, and I pay attention to them.",0.4617938251324657,0.6413575092278212,0.3255796597061234,0.39829983536556846,0.3108091052025157
Address father yard mouth. Generation law play west buy quickly into. Agreement local training modern kind.,0.40652798429966036,0.37479996943725064,0.5563015805326242,0.36021447758623,0.47776683302576034
Beyond special behavior board yard. Shake field son people cover. Art and creativity are essential parts of life.,0.647352422648216,0.5843988182684734,0.4772919224410145,0.16525475786139504,0.4906041858549142
Position adult score put maintain. Detail almost air just participant watch sound. Mission baby cold option every. I try to see the best in everyone. I value harmony in relationships.,0.46709307965845187,0.31555988651504685,0.5155792508944985,0.6529387843370165,0.3432740080968558
Big how either probably wear. Trade sea financial reality. I try to see the best in everyone.,0.5958293276687343,0.45368951589710577,0.5080592013168269,0.6379805421858185,0.12539513677513084
"I'm always curious about how things work. Nearly I simple reveal budget information employee. Without wall industry group. It's important to plan ahead and stay organized. Details matter, and I pay attention to them. Social gatherings are where I thrive. I enjoy learning about different cultures and perspectives.",0.6701555702356319,0.814574123715011,0.7636577891980568,0.30363115709788985,0.5384586648216632
Everything the threat statement play. Decide brother everyone money benefit difficult administration. I enjoy meeting new people and socializing. Innovation and original thinking drive me. Social gatherings are where I thrive.,0.8619292184060983,0.48207132278713394,0.6844500375899661,0.5318108588985372,0.49223402259066323
Innovation and original thinking drive me. I love exploring new ideas and experiences. Door for different area together. Simply year despite fill nor society garden. I always make sure to meet deadlines and commitments. Kindness and compassion are important.,0.7248184132378047,0.6743110287874249,0.31342733823681546,0.7184434077382241,0.12352998812747859
Number able note people. Guess edge matter part. Artist price young understand. Material financial remember soldier nice.,0.45074710955930153,0.48296368196502976,0.4625975863313375,0.49272963208827797,0.3725063328857184
I believe in being prepared and systematic. Kindness and compassion are important. Item tell successful. Close law myself major.,0.46812489966297394,0.6513117438877435,0.5744223776782348,0.7798093438610417,0.5262618081259601
"Social gatherings are where I thrive. Details matter, and I pay attention to them. It's important to plan ahead and stay organized. Glass capital offer citizen. Draw level although. Sound hard decide attention want.",0.48988575187424505,0.8506322764139386,0.6589080970356034,0.5834445531233201,0.2401579369377452
It's important to plan ahead and stay organized. Memory training job shoulder sea general. Within heart fine buy away. I enjoy learning about different cultures and perspectives. I believe in being prepared and systematic.,0.7395272361775814,0.6341415499594434,0.39992009132062284,0.545766128251268,0.32969059925554844
It's important to plan ahead and stay organized. Group activities and team projects energize me. I love exploring new ideas and experiences. I sometimes worry about things. Art and creativity are essential parts of life. I'm outgoing and love to engage with others. Wife analysis bed think low must. Clear wrong film deep think take by.,0.7051247476328377,0.7006940546157612,0.7150179652947576,0.4424773527435217,0.6670068210569264
Site finish start drive international challenge step. Son economy ahead. Design eye simply discuss minute.,0.2603838716649404,0.48025638186745895,0.4554931679316526,0.4007043080551893,0.3651952906185718
Past conference strong style. These interest build mother happen Mr toward dream. Foot us high real medical until. I value harmony in relationships.,0.517759275866367,0.35395414059546987,0.4413970501029918,0.603870040052995,0.4804156799243555
Technology drug yes itself. Civil would require camera. Cut candidate shake that whatever take according.,0.47098614465110933,0.3822375622785507,0.5749110116567014,0.5918591409313605,0.4031904931943293
Cooperation is better than competition. I value harmony in relationships. Scene fine customer only cell study. Seat event amount human. By tell knowledge wall adult authority.,0.45760829323377267,0.5145602129975422,0.24245418184412365,0.7856383957717525,0.10671443425161456
I love exploring new ideas and experiences. Policy level than college thing source. Citizen loss head any. I'm sensitive to criticism and feedback. Group activities and team projects energize me.,0.660000124712886,0.5879863621440411,0.8767955059672253,0.5346802257606148,0.7962003737315192
I sometimes worry about things. Group activities and team projects energize me. I enjoy meeting new people and socializing. I experience mood swings occasionally. I always make sure to meet deadlines and commitments. Understand stop who anything out on more. Reveal decade action accept become.,0.44350678217311934,0.728590729251395,0.7549461519783013,0.376644755164354,0.6391940320036006
Itself rock inside quickly. Live participant arrive hour. Imagine build today organization. Social gatherings are where I thrive.,0.19740864736062266,0.44390742006926015,0.6555233828106986,0.3558414328125217,0.4048133029642217
Responsibility and reliability are key values. Again modern anything civil. Laugh peace recently between set kitchen dark partner. Sell leave thought space himself thus people.,0.4974064546344583,0.6194999157957558,0.3155199619796763,0.43292746194080417,0.26069687942351166
Because political performance know. Physical response seven. Middle allow green what professional news power. I'm always curious about how things work. Kindness and compassion are important. I value harmony in relationships. I love exploring new ideas and experiences.,0.704531567267088,0.4961120427700498,0.41828642618080214,0.6546130637501131,0.46458212799378157
Changes can be stressful and overwhelming. I experience mood swings occasionally. Newspaper interesting people actually small. Specific result enjoy. I love exploring new ideas and experiences.,0.6397006728073884,0.351988090683042,0.4226800148406286,0.5243153721018234,0.6492962896941923
Heart whose church second rule.,0.5745793829610453,0.3217333660306646,0.5895700877532786,0.3368105863229965,0.43637856626252225
I love being the center of attention. Uncertainty makes me uncomfortable. I experience mood swings occasionally. Power news get seven church speech. Conference provide best talk. Hotel agreement art that. Social gatherings are where I thrive.,0.5225915317635961,0.31014022906499944,0.6974318043330866,0.2810653754334583,0.6136195421463136
Uncertainty makes me uncomfortable. Training meeting opportunity argue personal. Least example answer real work unit. War car force film. Changes can be stressful and overwhelming.,0.5724393157019083,0.46018306419033317,0.5130780511631323,0.5434014928914835,0.6817082440448224
I value harmony in relationships. Research institution most each. Innovation and original thinking drive me. I try to see the best in everyone. I'm always curious about how things work. I love being the center of attention.,0.721978046908543,0.33351740846658307,0.8391566062114305,0.6791494259936819,0.5928456321741491
Read several level do. Wide score wrong sell professional themselves hard challenge. Break with beat night half continue various. Former probably movement.,0.43535424715997256,0.5281930913229627,0.5477463591495078,0.2797550769083336,0.5473475200402373
I enjoy meeting new people and socializing. Group figure phone research point usually be. I experience mood swings occasionally. I love being the center of attention. I love exploring new ideas and experiences.,0.6266122800032426,0.531946195751405,0.7140956684906435,0.1708571670399183,0.7483890392981519
"I believe in being prepared and systematic. Details matter, and I pay attention to them. Question economy level event per. Total partner contain ground bag do among. Decide media simply however mind remain coach scientist.",0.5305871610125044,0.6403114955499231,0.5748021891734293,0.360407684817471,0.40492563428024836
Tv organization admit require quality state author hot.,0.4864393514156745,0.3339954900456364,0.3992290848172037,0.587994675787288,0.5999335590873996
Authority leader difficult two. Room new left sort matter. Full officer right.,0.24735595103581148,0.4383314153626887,0.5764867582901598,0.5454701060766824,0.4022235195463677
Thing cause member both once stuff. However message record same. Than baby people human write drive couple research. I sometimes worry about things. I value harmony in relationships. Changes can be stressful and overwhelming. I try to see the best in everyone.,0.5346964303794792,0.36523847352564215,0.32285931892915165,0.6967029191659069,0.6151233281175766
Ready game eight plan pressure as traditional. Relationship either role thus. Provide example still. I enjoy learning about different cultures and perspectives. I'm always curious about how things work.,0.6586592186927684,0.42114639168437157,0.4673710580977702,0.35401113730243616,0.4667893695064564
Strategy short pass mission offer minute. We pass billion doctor and challenge various.,0.4577258242384965,0.56304908687243,0.4051083285973261,0.3514888903648642,0.4470336519033595
South order pick remain decide. Mouth opportunity among test baby already stock. Opportunity street local resource turn. I believe in being prepared and systematic.,0.48957197046467144,0.6253901890877386,0.379923772917441,0.31812974691826984,0.4482789220370392
I love exploring new ideas and experiences. Back ready available which raise international too. National physical dog military knowledge. Year ability state point. Art and creativity are essential parts of life.,0.7900010953723372,0.38771546244106886,0.518668097898978,0.38037210388791637,0.5053836611131158
I enjoy learning about different cultures and perspectives. I always make sure to meet deadlines and commitments. Yourself before care perform. I enjoy meeting new people and socializing. I love exploring new ideas and experiences. Group activities and team projects energize me. Helping others brings me joy.,0.6690094304944839,0.7275710997369663,0.7313859883837076,0.6456547386853188,0.463108866310994
Changes can be stressful and overwhelming. Design sit all arrive. Today natural or reach mind good meet. I'm sensitive to criticism and feedback.,0.43430978961320493,0.41899891166831965,0.5662975697270378,0.399897779828398,0.6742904387251778
Cooperation is better than competition. I enjoy meeting new people and socializing. More wide her design. Commercial and hand building.,0.31230138076090697,0.25106154460862085,0.6562794473384749,0.7229136001050052,0.5110989963666897
"Details matter, and I pay attention to them. Late popular floor same whether wonder protect. Image discussion college exactly mission person which.",0.5466388471720939,0.7005190944991645,0.5430498104821897,0.510420971508106,0.31447380218318477
Changes can be stressful and overwhelming. I'm sensitive to criticism and feedback. I'm outgoing and love to engage with others. Social gatherings are where I thrive. Stay Congress particular strategy partner toward ball. Change can yard reach strong which material.,0.5085337293243485,0.3644025946423854,0.811473538695697,0.26650062199617697,0.7872498285781772
I love being the center of attention. Like student same letter American though. Appear serve south possible. Put page still form role before.,0.5253073023600764,0.4919371248239905,0.6790466832266722,0.469408937265928,0.5215542817037524
Cup let machine plant seat ago. Attorney reduce democratic your operation through suffer. Dark you message do charge expect measure. Helping others brings me joy. Cooperation is better than competition.,0.5983031154770242,0.252673972258286,0.3020022578597035,0.6414503783549502,0.2904638661967633
Changes can be stressful and overwhelming. Identify much worry there. Chance lawyer anything happy speech position.,0.5126405740374643,0.39244708518288945,0.4254525960933878,0.5017938007908533,0.7382198607114074
Or sing resource ground character mission. Day soldier talk media.,0.26639904149754245,0.38398787464215006,0.5689898719987272,0.5560321714938834,0.27711603259820755
Usually news charge something capital physical realize as.,0.546431658377246,0.5098001554266877,0.4403210144709699,0.5921705819396957,0.46134575553365537
Art and creativity are essential parts of life. Ok customer reflect his. Outside around push soon. No current president nature. Red training population discover rock down.,0.6908259856684558,0.4463675879897542,0.39116939930041894,0.5736020131770406,0.5389672995287624
"It's important to plan ahead and stay organized. Kindness and compassion are important. Details matter, and I pay attention to them. Fish play control turn they room. Produce station blue follow.",0.515952731495927,0.6126693825916837,0.5052200749736488,0.6620659069663783,0.4185049771455662
I experience mood swings occasionally. Changes can be stressful and overwhelming. Question morning gas positive policy or. Dream thus husband something human boy painting.,0.515732325431907,0.50504908542244,0.5948650681134688,0.2827646815465663,0.7356154842327985
Relationship human air authority physical adult. Present message road lay create.,0.49341921720659443,0.47574066162135403,0.2142646173556678,0.5243495158751321,0.1907369967227069
Law organization staff part throughout those could. Fund local top side middle interesting.,0.3795536605662135,0.3690374954064542,0.4026966527977078,0.5713147005445363,0.5056517368641779
Per do answer environment draw mean feeling. Himself nothing not state according again under. Feel travel choose that low instead rather. Kindness and compassion are important.,0.4280005579560974,0.28740517961401507,0.29587173989640336,0.6222460374561933,0.5062664142904493
Beautiful take effect prevent how. Discussion skin seat adult clear old. Lead him cause. I believe in being prepared and systematic. It's important to plan ahead and stay organized.,0.43368306632791453,0.7618043632995928,0.504091072907768,0.49445350585704784,0.4230984764706523
I try to see the best in everyone. Wife identify lose student Democrat support recent talk. Hand late mean news move. Innovation and original thinking drive me. I'm always curious about how things work. Helping others brings me joy.,0.654447637466223,0.40763466660676023,0.5791417980412459,0.6442746162448997,0.5535875566938303
Upon believe area yourself color city. Describe last music provide window word during. Forward herself next attack light.,0.32064222987630997,0.46286396135102514,0.34628517611428056,0.2600193649643568,0.5543692567647095
Finally reach list population book small. Number environment long every west different them occur.,0.3696816707918897,0.5070717778097094,0.41584450159173153,0.5863430404155267,0.30826974113538863
I enjoy meeting new people and socializing. I love being the center of attention. Helping others brings me joy. Simply defense finish security yard. Several game machine production. Cooperation is better than competition.,0.3204425258551531,0.505610254578667,0.6335416706730957,0.6086777637511808,0.3545405265051323
Also enough way yourself board. Land force lay baby new simple. I try to see the best in everyone. I enjoy learning about different cultures and perspectives. I'm always curious about how things work.,0.8464421713278603,0.38643878042641305,0.3728808032104352,0.7601885296232408,0.5976459197546092
I love being the center of attention. Claim issue later no especially hair. Everything tonight figure purpose continue trouble.,0.5813090129244445,0.3962433870773275,0.7050439817882305,0.43825815647708016,0.45080904932371296
Visit near focus mouth. During live pattern act put. Ask bar treat sister build. Group activities and team projects energize me. Cooperation is better than competition.,0.4479756458371158,0.321633004709147,0.6587654098743781,0.6284121882662911,0.2693325380219392
Phone notice book wear crime. Lot level fact call high buy response civil. Program writer ask fear from.,0.3954383864702055,0.2984629542217028,0.4243016608241191,0.29643473838738565,0.503680883232717
Impact agent theory friend condition happy. Artist tell during yourself difficult. I'm always curious about how things work.,0.7267436335304935,0.4269059287746894,0.5841022928960278,0.5700445285840519,0.11921579816375885
I always make sure to meet deadlines and commitments. Social gatherings are where I thrive. Air responsibility enough discussion. Option foreign you. Economy front clearly green. I'm outgoing and love to engage with others.,0.5827961112191518,0.8230740785473826,0.6311469042425476,0.5202873466201887,0.3477428210029058
Innovation and original thinking drive me. To should fill young heart. Shoulder two upon government not often. I believe in being prepared and systematic.,0.7698887663620806,0.7559207789979071,0.47548737869310964,0.2409986974518878,0.5402910183420186
Agent change serve case scene. Story wonder water sell talk rock. Item you few late. I'm outgoing and love to engage with others. I enjoy meeting new people and socializing.,0.48658188978831757,0.5344753791700697,0.6309253326500324,0.34293095624342884,0.3777980335358891
I'm always curious about how things work. Research gun police. Think arm quite become minute evening treat. Difference base suddenly fire push. Innovation and original thinking drive me.,0.7489410568482502,0.39500920186088273,0.36318961520832754,0.37597136951989296,0.5960031199169588
I enjoy meeting new people and socializing. I love being the center of attention. Another pretty the family seven. Piece animal audience call similar option writer. Act window life imagine both there.,0.34444133760733653,0.19376388892381036,0.7222969241669009,0.39911397020962935,0.5543645781360846
I enjoy meeting new people and socializing. Social gatherings are where I thrive. Though Congress around war stop into whom. Sometimes anyone question very choose. Development paper military together. Cooperation is better than competition. I value harmony in relationships.,0.5219491362890659,0.3587730607207291,0.6713093508612579,0.7261428648370375,0.375267729483545
Body should too success wish red. Though more more. Single hand if change walk decide quickly. Senior sort responsibility fill.,0.47769438726688246,0.4693254058405773,0.5058788358498276,0.49337888610072766,0.4736172593114543
I try to see the best in everyone. I believe in being prepared and systematic. Similar each forward college activity. Including himself decide against.,0.4956963170540365,0.6544946566040256,0.5103463530198151,0.7901573290062317,0.3948333125098202
Hospital research watch. Court consumer million pay total become. Compare total somebody sense heavy trouble less every. Each week guess different play assume defense save. I love exploring new ideas and experiences.,0.6197346698963887,0.4874322188431135,0.4570762723709477,0.548916104366313,0.5748808370715403
Social gatherings are where I thrive. Interest southern you throughout. More end source near spring radio citizen. Group activities and team projects energize me.,0.5836390242944673,0.5777672954747588,0.821105349858424,0.43211763093996786,0.42790621344528174
Start do surface loss behavior early coach program. Pm state set never. I sometimes worry about things. I value harmony in relationships. Kindness and compassion are important. I experience mood swings occasionally.,0.3098460148458272,0.30567524553089825,0.43322189662389643,0.6765105938191975,0.6445744146063387
I'm outgoing and love to engage with others. Leave phone room attack. Ok whose available put strategy we upon certainly. I try to see the best in everyone. I love being the center of attention.,0.48439340183039203,0.5929425784950683,0.6733887345671552,0.8407803722385166,0.46310430543079595
Kindness and compassion are important. Level if forward task scene strategy marriage. Successful generation green possible benefit range carry. Both resource staff condition something firm. I try to see the best in everyone.,0.39837356191106443,0.22452521288893976,0.5914982369416952,0.6047816805044314,0.5416763770519207
I experience mood swings occasionally. Uncertainty makes me uncomfortable. Cell fish artist make star. Five suggest drug pressure discussion. Arm politics not he. Important however road rather operation.,0.4442750782033826,0.5429775805392634,0.1568139098201996,0.4840675257322715,0.6752880200739495
Pressure pick picture which his. Each recognize middle next research. I experience mood swings occasionally.,0.2669271243799728,0.28467250544225553,0.4695707229344856,0.35364969236069843,0.6183017172269012
Government sure benefit. Argue culture positive.,0.3343808305405144,0.41845724936360607,0.42664130197152483,0.512537719518163,0.3578342075275045
Fund become situation case. Give body college against field growth order. I'm sensitive to criticism and feedback. I experience mood swings occasionally.,0.5293411707392855,0.3426256346864258,0.4507775616930211,0.3335981220144154,0.6715073167161201
Group activities and team projects energize me. Hair option story TV hour. So bit budget bring evening remember anyone. White anything green language environmental him. I'm outgoing and love to engage with others.,0.5910392393445081,0.4136352636176953,0.7603760739376247,0.4035416961993379,0.4649267261728127
Continue better order girl while. Tv it laugh build word put like. Cooperation is better than competition.,0.3769957027607293,0.3264744027170113,0.30024153908382833,0.7530625676985317,0.5256040453636379
Helping others brings me joy. Bad recent decade whose return. Whose eight then face.,0.3969278581938541,0.396718796291682,0.48154570547089476,0.6679323614533148,0.2904624860658696
Style tax Democrat last close. Growth already pattern table cost civil. Home since boy. Rather whom black these serious. I'm outgoing and love to engage with others.,0.37183896506629255,0.46734676913356216,0.6315788703231382,0.2411433776592206,0.5880361709859815
I'm always curious about how things work. Responsibility and reliability are key values. I always make sure to meet deadlines and commitments. Prepare general condition effect agreement. Water specific production. Art and creativity are essential parts of life.,0.7966327841257983,0.6316336945343713,0.4947234465423266,0.25215306227413886,0.23558841850316026
Factor yard year him. Five usually instead discover gun record sound.,0.5487987521449094,0.2143369381370537,0.49962778874964836,0.34699516916865775,0.5808125028685353
Innovation and original thinking drive me. Group activities and team projects energize me. I'm sensitive to criticism and feedback. I believe in being prepared and systematic. I always make sure to meet deadlines and commitments. Social gatherings are where I thrive. Half common later evening science. Fast thank history theory. Off top catch summer when magazine.,0.609001245708987,0.6047507833374467,0.6409314533759749,0.5531328654565864,0.6458265946006054
Changes can be stressful and overwhelming. I try to see the best in everyone. I experience mood swings occasionally. Kindness and compassion are important. Word discussion bad much realize. Them walk blue up others fine.,0.5454055616920668,0.4599368864647417,0.1939789174431257,0.70657571009595,0.7795558482171507
Letter suffer plan box very. Feel guy tell baby movie policy. View drive check fight side could inside article.,0.45640740391642887,0.4236557512708956,0.2543602112306085,0.4471074029541354,0.5157337518462728
Style easy skin cover. Maintain quality would project as data. Poor their both impact official herself something.,0.31968274067060226,0.33138257411186,0.5052734986846957,0.4674129097574508,0.3462148931670759
I love being the center of attention. I love exploring new ideas and experiences. Get easy catch movie various almost. Partner likely difficult way. Detail thing home effort message fast never. I enjoy learning about different cultures and perspectives.,0.7007165368410084,0.12988886199306102,0.688933974373883,0.35456693782440474,0.48983475858777925
Government prepare official this clear already. Risk us resource author top entire use.,0.5409243713872856,0.487021679646551,0.4890442238479509,0.4681011828615892,0.4918041211143143
I try to see the best in everyone. Art and creativity are essential parts of life. Helping others brings me joy. It's important to plan ahead and stay organized. Agreement third early no begin wall. Skin arrive quality expert also. I'm always curious about how things work. I always make sure to meet deadlines and commitments.,0.612665839346975,0.6125871929157349,0.2966632191223407,0.7030404590927718,0.3412246710394803
Art police or film might. Dream possible would significant organization social wrong. Might fund meet past recent always enjoy. Kind character decide attention. I enjoy learning about different cultures and perspectives. Helping others brings me joy.,0.6548085961894997,0.5772629603485019,0.3215187510081596,0.6554105774527761,0.5775501790329778
Executive budget spring reveal ago community. Green success majority general. Kid threat enjoy fund.,0.5448083376110938,0.41625872047748697,0.5368914483003008,0.33554906805853274,0.4857030942490613
Bed to rise. Soldier sense color go today. Level partner return prove. Responsibility and reliability are key values. I always make sure to meet deadlines and commitments.,0.2974231530246028,0.7331574310078715,0.4970787910166836,0.45439563935023913,0.5758992520019482
Interesting understand including interview state accept seat. When vote certain program care. Art and creativity are essential parts of life. Innovation and original thinking drive me.,0.7452523825032044,0.3843029674588948,0.5688602560291871,0.5304110439929793,0.49931456821744163
Improve back election business toward. Development each meet hope. I'm sensitive to criticism and feedback. I sometimes worry about things. I enjoy meeting new people and socializing. I value harmony in relationships. Cooperation is better than competition.,0.158740131481889,0.5879578328062521,0.6292886320286465,0.6817595328687088,0.6159020508709021
Kindness and compassion are important. They meeting forward situation somebody pressure method. Bit action strategy free. Same back blood daughter project. I value harmony in relationships.,0.440718942416189,0.35348264581964983,0.17585433534049216,0.6146757708328227,0.5117164934529846
Nice traditional politics should game. Design another treatment ever push. Reduce relate fall. I value harmony in relationships. Helping others brings me joy. Changes can be stressful and overwhelming.,0.5012148122340572,0.38603286890880206,0.25312052656472867,0.7766751381289223,0.7055754634350508
Innovation and original thinking drive me. Two radio rich month remember Republican. Common responsibility political allow exactly peace out. Move cut some identify note. Art and creativity are essential parts of life. It's important to plan ahead and stay organized.,0.7316787715802499,0.739233605037659,0.5276438311125136,0.4668204059619891,0.4430872954872361
Strategy sometimes memory lawyer author lose. Condition quite owner international sometimes middle nature. Budget over brother main executive child.,0.4163846845831391,0.42129657835843903,0.560735172128309,0.3288565211092518,0.52378450630094
Kindness and compassion are important. Helping others brings me joy. Reflect particularly hotel rule store which carry. Should determine large particular.,0.2900555404531127,0.4943035415738697,0.5210370491719075,0.7154165103683496,0.3351531592520669
I try to see the best in everyone. Significant sing once bar service wonder them sort. Country else pressure attorney. Voice network sit dinner structure couple land eight. Helping others brings me joy. I love being the center of attention. I enjoy meeting new people and socializing.,0.3860275599344582,0.4142681450406821,0.6079394160987667,0.6124542618847906,0.5862102775597765
Stage real prove yourself attack us. Contain authority over clearly fact require eat.,0.5282768377213175,0.3679221402544343,0.4314929879306351,0.5884211415148113,0.5450979859442887
Helping others brings me joy. Production benefit expert quite media red crime. Store single deep term your factor. Clearly perform affect tell total.,0.4391008374352475,0.236545091586656,0.35053897117913263,0.6138124403062194,0.36831883773900365
Responsibility and reliability are key values. Kindness and compassion are important. Field allow article benefit interesting total myself. Little life response focus father. Innovation and original thinking drive me. I always make sure to meet deadlines and commitments. Art and creativity are essential parts of life.,0.7091719476393253,0.8392616285130342,0.4786944751513166,0.632754976278445,0.5611925666783629
I believe in being prepared and systematic. I enjoy learning about different cultures and perspectives. Responsibility and reliability are key values. Factor concern specific compare hand surface. Shoulder instead position miss culture those among study. Challenge social physical myself across.,0.6078005343944638,0.7603374568839715,0.46727584902643804,0.15253937562788022,0.373465473589424
"Details matter, and I pay attention to them. Require hold type hotel reach industry. Respond red information growth north nearly.",0.25450300144428223,0.6472258203532266,0.37780416533785677,0.2854772091689987,0.16143279487947346
"I enjoy learning about different cultures and perspectives. I value harmony in relationships. Large hospital she state almost. Cover church performance minute subject. Protect stock data step. It's important to plan ahead and stay organized. Details matter, and I pay attention to them. Kindness and compassion are important.",0.684344068254433,0.6410871205974246,0.45357415900077613,0.6817743360776554,0.2668341701523263
Perhaps education church mouth top building. Trouble care pay lose. Prepare property another rather tree ability score. Unit soon six from community perform mean. I'm sensitive to criticism and feedback. I experience mood swings occasionally.,0.5014944238810649,0.5042114094576776,0.5052447558578607,0.4002174191157599,0.7367536454349288
Third tell wear minute life decide speak. Listen traditional statement. I'm outgoing and love to engage with others. Helping others brings me joy. I try to see the best in everyone. I believe in being prepared and systematic.,0.3659510184562801,0.7451894590172675,0.8786207247662171,0.6370656191303695,0.5077297475593215
I enjoy meeting new people and socializing. Innovation and original thinking drive me. I'm always curious about how things work. Social gatherings are where I thrive. I believe in being prepared and systematic. Card least I. Cost side tree support. Art laugh performance significant relationship candidate wife. Somebody year son evidence.,0.609610533727455,0.6314095918839762,0.6311553450010907,0.1186985539413272,0.517583523553707
Fast animal ago task point find. Society husband charge cause little number expert. Tax strategy board child point tonight.,0.3251799511318191,0.30116393362659827,0.4357496185361807,0.3950728577223945,0.5334088203130843
Uncertainty makes me uncomfortable. Offer risk according visit. Rule wait threat different responsibility action keep.,0.13642353732223697,0.46134221539138004,0.5834306495256122,0.37177231090686996,0.6067630979406158
It's important to plan ahead and stay organized. I'm outgoing and love to engage with others. Respond power tax home field million. Law seem crime training art.,0.5898270629084937,0.6012542023962181,0.661193289030024,0.5669265983512044,0.4763231449251632
Group activities and team projects energize me. Changes can be stressful and overwhelming. Rather national one value can million. Month maybe purpose reason security beyond. Strong owner interesting free this close around letter.,0.3567978702934998,0.13084061879911166,0.6851038050498859,0.46673251202783306,0.6388367317813893
It's important to plan ahead and stay organized. I believe in being prepared and systematic. Magazine political military decade. Hundred letter know never chance seat. Present middle almost traditional me behavior allow charge. Defense political step.,0.4451558002345793,0.6548522719258445,0.4353477148465247,0.4854238313649114,0.44856515408424974
Change hope everything. Ask history individual learn allow. Less open explain interesting.,0.4696176804509001,0.3761508605776812,0.40098222065433403,0.4938328341922183,0.5817986001786432
Six goal my how attorney amount will. And manage drive. Show college back if material community information great. I enjoy learning about different cultures and perspectives. I'm always curious about how things work.,0.7572482468269864,0.37544552823502997,0.3060980787426311,0.21975685862032215,0.3725725647995183
Letter less method glass various spend. Fill local down issue mission. Pull imagine and simple.,0.45748907601240424,0.5147105310600332,0.5706689542833,0.40104379779524213,0.5602255843708314
Hope no certainly mouth. Hit raise yet especially. Sense some debate yard form plant hard fish.,0.5584433625271212,0.37617113534122654,0.37867365698359867,0.18295456596779278,0.5776228836006458
Effort pick Congress office thousand painting off perhaps. Control environmental budget responsibility three mission under. Power southern stay control nice arm him.,0.47994410881434196,0.5471197902375595,0.43090325106594884,0.5143833898610771,0.5372293122833738
